fecha,temp_min,temp_max,temp_tarde,temp_noche,temp_vespertina,temp_manana,humedad_tarde,precipitacion_total,presion_tarde,vel_viento_max,dir_viento_max,nubosidad_tarde,latitude,longitude
2020-08-05,13.1,26,22.4,15.9,24.5,13.8,60,0,1025,5.7,340,0,-30.0346,-51.2177
2020-08-06,11.6,27.9,22.3,18,26.8,12.9,60,0,1024,2.6,70,0,-30.0346,-51.2177
2020-08-07,14.2,24.1,18.7,16.3,21.4,14.6,82,0,1024,4.1,110,20,-30.0346,-51.2177
2020-08-08,13.1,19,14,14.8,18.4,14.2,100,0,1026,6.2,110,90,-30.0346,-51.2177
2020-08-09,11.9,25.7,19.7,13.1,23.5,12.6,82,0,1021,4.1,100,20,-30.0346,-51.2177
2020-08-10,13.9,30.6,24.5,16.5,28.9,14.1,60,0,1012,6.2,320,0,-30.0346,-51.2177
2020-08-11,8.7,20.8,14.5,20.8,12,14.8,62,12.37,1020,8.7,190,90,-30.0346,-51.2177
2020-08-12,6.9,13.1,10.6,8,12.6,7.9,100,23.44,1018,4.6,110,90,-30.0346,-51.2177
2020-08-13,11.8,15.3,14.1,13.5,14.8,12,100,3.29,1013,3.6,110,90,-30.0346,-51.2177
2020-08-14,14,21,16.6,14.8,18.3,14.1,93,2.28,1014,7.2,40,75,-30.0346,-51.2177
2020-08-15,14.2,21.2,18.7,17.2,20.4,14.5,93,0.11,1009,9.8,30,90,-30.0346,-51.2177
2020-08-16,11.5,19,16.8,14.5,17.8,12.4,63,0,1017,4.22,182,12,-30.0346,-51.2177
2020-08-17,7.4,21.2,17.1,12.1,18.8,9.1,82,0,1017,5.1,100,0,-30.0346,-51.2177
2020-08-18,12.3,24.4,21.1,12.6,22.1,12.5,77,2.29,1010,7.7,40,1,-30.0346,-51.2177
2020-08-19,11.3,17.1,16.5,16.8,14.4,16.3,77,2.54,1015,6.2,230,75,-30.0346,-51.2177
2020-08-20,7.9,11.4,10.7,11.4,10.1,9.3,71,2.7,1029,5.1,210,75,-30.0346,-51.2177
2020-08-21,3.9,13.8,10,8.2,12.9,4.2,66,0,1032,4.6,270,0,-30.0346,-51.2177
2020-08-22,4.4,17.3,13.8,6.4,16,4.8,50,0,1031,20.6,300,0,-30.0346,-51.2177
2020-08-23,6.6,21.6,17.8,10.6,19.1,8.9,67,0,1027,8.2,110,0,-30.0346,-51.2177
2020-08-24,11.3,23.7,20.6,14.2,22,11.9,52,0,1022,5.7,110,0,-30.0346,-51.2177
2020-08-25,12.5,25.9,22.4,15.4,22.5,13.4,49,0,1018,5.7,90,53,-30.0346,-51.2177
2020-08-26,14.3,29.9,24.9,16.5,27.3,14.8,57,0,1014,4.6,90,36,-30.0346,-51.2177
2020-08-27,17,29.9,28.1,19.3,22.5,18.6,39,0,1014,8.2,180,96,-30.0346,-51.2177
2020-08-28,16.3,20,18.7,17,19,17.3,88,0,1017,5.7,70,90,-30.0346,-51.2177
2020-08-29,15.4,30.3,25,17.9,27,16.2,83,1.02,1010,6.2,90,87,-30.0346,-51.2177
2020-08-30,11.6,18,13.7,18,11.9,15.5,93,8.24,1021,5.1,200,90,-30.0346,-51.2177
2020-08-31,10.6,13.5,12.4,11.6,13.2,10.7,71,7.12,1028,5.7,150,90,-30.0346,-51.2177
2020-09-01,11.4,17.5,15,11.4,16.4,11.8,87,0.3,1028,10.3,110,90,-30.0346,-51.2177
2020-09-02,15.6,25.1,21.9,15.6,23,15.7,73,1.08,1017,8.7,110,11,-30.0346,-51.2177
2020-09-03,12,18.8,12,18.4,12.7,14.9,100,8.69,1016,8.2,270,90,-30.0346,-51.2177
2020-09-04,12.2,18.5,16.5,12.4,17.5,12.2,82,0,1021,6.2,100,40,-30.0346,-51.2177
2020-09-05,12.8,15.7,13.4,13,14.7,13,100,9.9,1021,8.7,110,90,-30.0346,-51.2177
2020-09-06,14.8,16,15.8,14.8,15.3,15.7,100,28.1,1018,7.7,110,90,-30.0346,-51.2177
2020-09-07,13.8,15.7,15.6,14.8,15,13.9,93,5.39,1021,8.2,130,90,-30.0346,-51.2177
2020-09-08,15.3,21.1,19,15.3,19.3,15.9,93,1.7,1019,12.3,100,90,-30.0346,-51.2177
2020-09-09,16.8,26.1,22.9,17.6,23.8,17,83,3.07,1016,6.7,100,40,-30.0346,-51.2177
2020-09-10,15.3,22.7,21.1,20.3,19.1,19.1,82,28.31,1018,7.7,240,40,-30.0346,-51.2177
2020-09-11,14.3,25.6,23.9,14.9,23.8,14.8,70,0,1011,5.7,110,11,-30.0346,-51.2177
2020-09-12,16.5,18.7,17.9,18.5,16.5,17.6,100,8.36,1017,6.2,190,90,-30.0346,-51.2177
2020-09-13,17.1,23,20.5,19.2,20.9,17.2,94,4.49,1017,8.2,90,75,-30.0346,-51.2177
2020-09-14,11.3,19.1,14.8,19.1,14.6,18.7,72,6.69,1025,8.7,200,90,-30.0346,-51.2177
2020-09-15,8,18.5,16.9,10.2,17.2,8.5,67,0.76,1023,8.2,100,40,-30.0346,-51.2177
2020-09-16,14.8,18.5,17,15,18.5,15.7,100,31.51,1017,7.2,360,90,-30.0346,-51.2177
2020-09-17,14.3,22.9,18.8,16.9,22.7,15.2,94,0.55,1014,4.1,110,75,-30.0346,-51.2177
2020-09-18,15.2,25.8,22.8,15.9,25.4,15.4,88,0,1012,5.1,250,2,-30.0346,-51.2177
2020-09-19,11.6,19.8,18.6,19.1,14.9,15.9,88,0,1016,6.2,190,90,-30.0346,-51.2177
2020-09-20,10.2,16.8,14.2,11.3,15.7,11.3,50,0,1024,4.1,270,40,-30.0346,-51.2177
2020-09-21,7.3,19.9,16.5,9.7,17.9,7.7,59,0,1024,5.1,130,0,-30.0346,-51.2177
2020-09-22,8.9,18.5,16.3,11.2,17,9.6,59,0,1026,6.2,110,0,-30.0346,-51.2177
2020-09-23,10.3,26.6,21.5,12.3,25.7,11,56,0,1023,4.6,100,22,-30.0346,-51.2177
2020-09-24,14.5,29.1,25.3,17,28.1,15.4,61,0,1020,4.6,130,20,-30.0346,-51.2177
2020-09-25,15.3,27.2,25.5,19.4,23.6,16.7,61,0,1017,7.7,100,76,-30.0346,-51.2177
2020-09-26,17.4,26.2,24.2,17.9,21.6,17.6,69,0.9,1010,11.8,110,40,-30.0346,-51.2177
2020-09-27,19.8,23.5,19.8,20.3,23.4,20.9,100,12.47,1009,9.8,100,90,-30.0346,-51.2177
2020-09-28,16,21.1,17.6,19.6,20.6,16.8,77,0,1014,8.7,290,75,-30.0346,-51.2177
2020-09-29,11.8,23.1,21.3,14.8,20.9,12.7,49,0,1017,7.2,100,0,-30.0346,-51.2177
2020-09-30,17.9,26,20,18.1,23,17.9,100,16.01,1011,7.7,80,90,-30.0346,-51.2177
2020-10-01,21.1,26.1,22.4,21.2,26.1,22.6,100,2.22,1008,7.2,230,75,-30.0346,-51.2177
2020-10-02,14.4,23.1,19.7,23.1,16.1,20.5,100,5.36,1010,8.2,180,90,-30.0346,-51.2177
2020-10-03,12.6,14.6,12.9,14.4,13.3,14.6,100,19.33,1024,7.7,130,90,-30.0346,-51.2177
2020-10-04,14.1,17.9,15.8,14.1,17.3,14.8,93,1.86,1022,11.3,100,90,-30.0346,-51.2177
2020-10-05,16.8,23.2,22.9,16.9,20.7,17.4,78,0,1011,8.2,270,75,-30.0346,-51.2177
2020-10-06,13.2,21.2,19.4,17.3,18.5,13.2,59,0,1016,5.1,280,20,-30.0346,-51.2177
2020-10-07,14.8,20,18,15,18.5,15,93,0,1013,4.6,210,90,-30.0346,-51.2177
2020-10-08,15.1,23,22.2,16.9,20,16.2,68,0,1016,6.7,130,75,-30.0346,-51.2177
2020-10-09,13.6,23.1,20.8,14.9,22.4,13.6,56,0.49,1014,5.1,300,20,-30.0346,-51.2177
2020-10-10,13.9,20.5,18.6,17.5,18.8,14.4,52,0.13,1017,4.6,160,20,-30.0346,-51.2177
2020-10-11,11.2,25.9,22.9,13.2,23.2,11.2,49,0,1018,8.2,100,0,-30.0346,-51.2177
2020-10-12,15.5,26.9,25.2,17.9,25.5,15.7,57,0,1014,7.7,270,0,-30.0346,-51.2177
2020-10-13,14.1,23.4,20.5,16.8,21.7,14.1,60,0,1016,4.6,150,75,-30.0346,-51.2177
2020-10-14,14.7,24,22,15.3,21.3,15.2,64,0,1015,4.6,120,75,-30.0346,-51.2177
2020-10-15,14.6,23.5,22.2,16.6,22,14.6,64,0,1021,6.7,120,75,-30.0346,-51.2177
2020-10-16,17.6,25.1,23.6,18.1,22,17.6,53,0,1024,11.3,100,75,-30.0346,-51.2177
2020-10-17,15.4,26.6,24.5,17.7,23.6,15.4,38,0,1021,6.7,100,9,-30.0346,-51.2177
2020-10-18,17.5,30,27.4,19.5,28.8,17.5,44,0,1014,6.7,100,100,-30.0346,-51.2177
2020-10-19,18.4,33.4,30.5,20.8,31.5,18.4,37,0,1013,5.1,110,0,-30.0346,-51.2177
2020-10-20,18.8,27.3,26.5,22.7,22.7,18.8,61,0,1016,7.2,160,20,-30.0346,-51.2177
2020-10-21,20.2,24.3,23,21.1,21.2,20.9,88,1.45,1021,9.8,130,75,-30.0346,-51.2177
2020-10-22,19.8,26,25.6,20.6,22.9,19.8,61,0,1021,14.4,100,75,-30.0346,-51.2177
2020-10-23,19.7,24.9,23.5,20.3,24.2,19.7,73,0.76,1016,8.2,100,75,-30.0346,-51.2177
2020-10-24,19.6,30.5,28.3,20.6,26.1,19.6,69,0,1012,5.7,180,91,-30.0346,-51.2177
2020-10-25,19.7,31.1,29.2,20.7,26.4,19.7,54,0,1010,10.3,100,20,-30.0346,-51.2177
2020-10-26,19.5,27.1,27,22.4,23.5,21.8,54,18.07,1008,7.2,100,75,-30.0346,-51.2177
2020-10-27,14,19.5,18.4,19.5,17.7,16.9,100,27.97,1005,9.3,290,90,-30.0346,-51.2177
2020-10-28,16,26.6,22.4,16,25.8,17.8,78,0,1006,8.2,280,75,-30.0346,-51.2177
2020-10-29,16.1,19.6,18.7,18.9,18.7,17.7,68,2.25,1015,6.2,200,90,-30.0346,-51.2177
2020-10-30,12.4,20.9,19,16,20.1,13,55,0,1024,6.2,140,75,-30.0346,-51.2177
2020-10-31,15.3,22.2,21.9,16.3,20.2,16.1,49,0,1022,8.2,170,75,-30.0346,-51.2177
2020-11-01,15.3,22.4,21.4,15.6,20.3,15.6,56,0.9,1021,6.7,140,75,-30.0346,-51.2177
2020-11-02,13.1,23.3,21.9,15.2,21.2,13.1,49,0,1018,5.7,130,40,-30.0346,-51.2177
2020-11-03,14.8,22.1,22.1,15.8,19.6,14.8,53,2.23,1018,8.2,160,75,-30.0346,-51.2177
2020-11-04,14.7,20.9,20.4,16.1,19.9,15.3,40,0,1023,6.7,150,75,-30.0346,-51.2177
2020-11-05,12.3,22.5,19.7,14.5,22,12.3,72,0.9,1019,8.2,160,75,-30.0346,-51.2177
2020-11-06,13.6,25.7,23.2,16.2,22.8,13.6,56,0,1019,10.8,110,75,-30.0346,-51.2177
2020-11-07,17.1,27.3,25.8,19,24.1,17.1,54,0.42,1017,8.2,120,40,-30.0346,-51.2177
2020-11-08,19.3,25.4,24.6,20.3,22.8,19.3,65,1.39,1017,9.3,110,75,-30.0346,-51.2177
2020-11-09,19.8,22.2,22.2,20.6,20.8,19.9,78,13.51,1016,8.7,120,75,-30.0346,-51.2177
2020-11-10,19.5,29.1,27.1,20.5,27.9,20,61,0,1013,6.2,240,75,-30.0346,-51.2177
2020-11-11,19.8,27.8,23.1,21.4,25.8,19.9,69,0,1014,5.7,170,90,-30.0346,-51.2177
2020-11-12,20.2,27,24,21.1,26.4,20.2,73,0,1013,6.2,110,90,-30.0346,-51.2177
2020-11-13,20.8,28.4,26.6,20.8,27,21.8,65,0,1013,8.2,100,40,-30.0346,-51.2177
2020-11-14,19.7,32,29.2,20.6,28.7,19.7,51,0,1009,8.2,100,0,-30.0346,-51.2177
2020-11-15,22.2,29.6,29.2,22.6,28.2,22.9,62,13.38,1008,6.2,170,40,-30.0346,-51.2177
2020-11-16,19.5,25.3,24.5,22.9,20.8,22.5,88,8.49,1010,6.7,160,75,-30.0346,-51.2177
2020-11-17,16.4,23.7,22.1,18.3,22.7,16.9,46,0,1013,5.7,150,40,-30.0346,-51.2177
2020-11-18,15.4,23.3,22.7,17.9,22.3,16.5,49,1.64,1014,6.2,130,40,-30.0346,-51.2177
2020-11-19,16,24.5,23.5,17.9,22.5,16.4,44,0,1016,6.2,130,75,-30.0346,-51.2177
2020-11-20,15.8,22.9,22.7,18.1,21.7,15.9,60,0,1017,7.7,110,75,-30.0346,-51.2177
2020-11-21,15.8,24.8,23.2,16.9,23.1,16.5,46,0,1017,7.2,120,75,-30.0346,-51.2177
2020-11-22,15.9,26.1,24,17.1,23.7,16.9,53,0,1019,7.2,100,40,-30.0346,-51.2177
2020-11-23,16.9,29.3,26.9,18.4,26.8,17,44,0,1018,8.2,110,0,-30.0346,-51.2177
2020-11-24,20,34.1,31.7,20.5,30.5,20.4,43,0,1016,7.7,100,0,-30.0346,-51.2177
2020-11-25,21.1,38.5,33.7,22.4,35.9,22.2,34,0.52,1011,10.3,190,0,-30.0346,-51.2177
2020-11-26,21.4,28.3,28.3,22.5,24.8,22.2,54,31.42,1013,7.7,280,90,-30.0346,-51.2177
2020-11-27,21.1,24.3,23.7,21.8,23.3,21.8,78,0.22,1018,8.7,110,90,-30.0346,-51.2177
2020-11-28,21.4,31,30,21.6,29.2,21.7,51,6.47,1016,7.7,100,40,-30.0346,-51.2177
2020-11-29,20.5,30.2,28.8,23.4,29.3,20.7,62,17.49,1011,8.2,280,40,-30.0346,-51.2177
2020-11-30,21.2,25.3,23.8,24.4,23.7,22.6,83,4.19,1015,6.7,180,75,-30.0346,-51.2177
2020-12-01,19.3,26.5,25.6,20.3,24.7,19.9,54,0,1016,10.3,100,75,-30.0346,-51.2177
2020-12-02,20.6,31,29.2,20.8,26.3,20.9,54,11.45,1010,10.3,340,20,-30.0346,-51.2177
2020-12-03,21.3,28.2,27.3,21.6,23.7,22.4,65,1.85,1002,11.3,260,40,-30.0346,-51.2177
2020-12-04,19.8,28.1,25.6,21.8,25.5,20.5,57,0,1015,6.2,150,40,-30.0346,-51.2177
2020-12-05,18.9,21.4,21.2,20.3,20.6,18.9,53,0,1022,6.7,130,90,-30.0346,-51.2177
2020-12-06,18,19.8,19.8,18.7,19.6,18.4,72,0,1020,7.2,110,90,-30.0346,-51.2177
2020-12-07,17.7,24.8,23.3,18,24.3,18.2,64,0,1015,6.7,210,75,-30.0346,-51.2177
2020-12-08,17.8,27.1,25.1,19.4,26,18.1,64,0,1015,5.1,150,75,-30.0346,-51.2177
2020-12-09,20.5,27.3,25.5,21.2,25.9,20.6,61,0,1015,6.2,120,75,-30.0346,-51.2177
2020-12-10,18.6,30.4,28.1,20.3,27.6,18.6,45,0,1013,7.7,110,20,-30.0346,-51.2177
2020-12-11,20.7,37.1,33.1,21.3,36.2,21.5,43,0,1009,6.2,90,0,-30.0346,-51.2177
2020-12-12,23,30.2,23,27.6,29.6,25,78,4.34,1015,8.2,180,90,-30.0346,-51.2177
2020-12-13,21.9,33.2,32.2,23.6,23,22.6,48,12.05,1008,5.7,220,0,-30.0346,-51.2177
2020-12-14,19.5,23.5,23.5,21.9,23.5,19.5,53,0.32,1012,7.2,190,75,-30.0346,-51.2177
2020-12-15,19,31.3,28.4,20.3,29.5,19.1,61,0,1010,5.7,120,20,-30.0346,-51.2177
2020-12-16,21.9,30.2,30.2,22.9,24.6,22.2,58,3.95,1011,7.7,130,40,-30.0346,-51.2177
2020-12-17,22.4,30.2,28.6,23.5,28.1,22.5,65,0,1013,9.3,110,75,-30.0346,-51.2177
2020-12-18,20.5,31.4,29.6,22.1,28.7,20.9,51,0,1010,9.8,100,20,-30.0346,-51.2177
2020-12-19,22.6,31.8,31.8,22.6,26.1,22.6,46,13.92,1002,9.3,300,20,-30.0346,-51.2177
2020-12-20,22.5,28.4,27.1,23.9,26.4,23.2,51,0,1009,8.2,280,0,-30.0346,-51.2177
2020-12-21,18.8,27.1,24.3,21.8,24.6,19.3,49,0,1015,6.7,170,20,-30.0346,-51.2177
2020-12-22,17.1,25.7,24.6,19,25.4,17.4,50,0,1016,6.2,110,40,-30.0346,-51.2177
2020-12-23,17.4,28.8,26.9,19.2,27,18.2,47,0,1014,8.2,110,40,-30.0346,-51.2177
2020-12-24,21.7,31.4,30.7,22.1,28.6,21.7,51,0,1013,10.8,100,20,-30.0346,-51.2177
2020-12-25,22,30.2,29,23.2,27.2,22.3,51,0,1013,10.8,110,40,-30.0346,-51.2177
2020-12-26,20.7,30,29.3,22.4,27,21.2,51,0,1013,8.2,110,40,-30.0346,-51.2177
2020-12-27,22,30.8,29.8,22.6,24.5,22.2,48,1.78,1015,8.7,100,40,-30.0346,-51.2177
2020-12-28,21.5,29.4,28.1,22.6,27,21.8,54,0,1014,9.8,110,75,-30.0346,-51.2177
2020-12-29,21.6,32.7,29.7,22.6,29.9,21.6,54,0,1009,7.2,110,0,-30.0346,-51.2177
2020-12-30,22.9,34,32.2,24.5,32.6,23.1,49,0.56,1005,10.3,250,0,-30.0346,-51.2177
2020-12-31,21.6,28.7,26.4,25.6,27.1,23.1,54,0.36,1010,6.7,260,75,-30.0346,-51.2177
2021-01-01,19.6,28.8,26.1,21.1,27.8,19.9,47,0,1016,6.2,100,0,-30.0346,-51.2177
2021-01-02,18.7,27.7,27.1,21.5,26.2,20,47,0,1015,7.2,160,20,-30.0346,-51.2177
2021-01-03,18.9,29.6,27.4,20.5,28.1,19.3,48,0,1014,10.3,110,40,-30.0346,-51.2177
2021-01-04,20.6,32.2,29,22.6,28.4,21.4,39,0,1011,8.2,110,0,-30.0346,-51.2177
2021-01-05,22.1,29.2,29,23.2,26.6,23.2,54,14.41,1009,5.1,100,75,-30.0346,-51.2177
2021-01-06,21.4,30.4,26,21.4,29,21.8,94,0,1009,5.7,120,90,-30.0346,-51.2177
2021-01-07,23.2,33.2,31.1,23.5,33.2,23.4,51,0,1009,6.69,250,40,-30.0346,-51.2177
2021-01-08,22.4,33.7,31,25.8,32.1,22.4,33,0,1011,6.69,110,20,-30.0346,-51.2177
2021-01-09,21.3,34.6,33.2,24.2,31.2,21.6,26,0,1011,8.23,100,0,-30.0346,-51.2177
2021-01-10,25.5,34.6,32.1,26.5,31.7,25.9,45,0,1011,8.75,100,0,-30.0346,-51.2177
2021-01-11,25.4,37.9,35.5,25.6,33.8,25.4,41,2.05,1009,12.86,220,20,-30.0346,-51.2177
2021-01-12,22.7,27.6,26,25.6,25.3,23.6,69,32.17,1013,9.77,200,75,-30.0346,-51.2177
2021-01-13,20.8,25.6,24.4,22.4,24.8,21.6,61,0,1019,8.23,130,90,-30.0346,-51.2177
2021-01-14,19.9,27.5,26.2,20,25.3,19.9,50,0,1019,10.29,100,75,-30.0346,-51.2177
2021-01-15,20.3,31.9,30.3,21,30.7,20.4,58,0,1012,9.26,100,75,-30.0346,-51.2177
2021-01-16,21.1,32.9,32.4,24.7,22,24.3,43,19.11,1003,12.35,240,40,-30.0346,-51.2177
2021-01-17,21.2,29.6,28.3,21.3,24.1,21.7,74,14.69,1004,7.2,180,75,-30.0346,-51.2177
2021-01-18,21,26.7,25.5,22.6,25.7,21.5,44,0,1014,5.14,140,40,-30.0346,-51.2177
2021-01-19,18.1,27.8,26.4,20.3,25.9,18.5,44,0,1017,7.72,120,40,-30.0346,-51.2177
2021-01-20,21,26.2,25.1,21.6,24.2,21.4,65,0,1017,8.75,100,90,-30.0346,-51.2177
2021-01-21,21.2,27.2,26.6,21.6,26.1,21.8,65,0,1019,10.29,100,75,-30.0346,-51.2177
2021-01-22,21.9,29.3,28.1,23.5,27.5,21.9,51,0,1020,10.29,100,40,-30.0346,-51.2177
2021-01-23,21.5,31.2,29.2,22.9,28.2,21.5,51,0,1016,7.2,110,75,-30.0346,-51.2177
2021-01-24,22.1,33,29.6,23.7,25.7,22.5,54,0.15,1012,9.26,90,75,-30.0346,-51.2177
2021-01-25,20.9,32.6,29,21.6,30.9,20.9,61,0,1009,5.66,90,75,-30.0346,-51.2177
2021-01-26,23,32.8,30.8,24.1,24,23.5,55,16.18,1007,5.14,300,40,-30.0346,-51.2177
2021-01-27,22.6,29.5,28.7,24.5,24,24.3,61,11.22,1004,7.2,280,40,-30.0346,-51.2177
2021-01-28,22,26,25.6,22.6,24.6,22.5,89,26.83,1008,6.69,100,75,-30.0346,-51.2177
2021-01-29,21.8,31.4,28.5,22.6,30,21.9,70,3.87,1006,10.29,90,40,-30.0346,-51.2177
2021-01-30,23.2,32.2,30.3,24.5,31.1,23.6,62,0.49,1009,4.63,260,75,-30.0346,-51.2177
2021-01-31,21.6,28.7,26.6,25.2,28.2,21.6,65,37.7,1009,6.17,60,40,-30.0346,-51.2177
2021-02-01,23.3,31.4,29,25,30.9,23.5,65,0,1010,5.14,250,75,-30.0346,-51.2177
2021-02-02,24.1,33.1,31.6,25.5,27.3,24.6,55,9.72,1010,10.29,80,40,-30.0346,-51.2177
2021-02-03,23.7,29.6,28.5,24.3,24,24.2,83,32.24,1012,5.14,260,75,-30.0346,-51.2177
2021-02-04,20.6,26.4,24,24.7,23.5,21.8,83,1.14,1008,9.26,290,75,-30.0346,-51.2177
2021-02-05,17.9,25.1,23.8,20.2,24.6,17.9,61,0,1010,7.72,280,75,-30.0346,-51.2177
2021-02-06,16.7,27.7,23.7,20,27.4,16.7,57,0,1013,4.63,280,40,-30.0346,-51.2177
2021-02-07,18.2,28.3,26.4,21.2,26.7,18.2,57,0,1015,5.66,150,40,-30.0346,-51.2177
2021-02-08,19.2,28.3,27,21.1,26.4,19.2,47,0,1015,7.2,100,20,-30.0346,-51.2177
2021-02-09,19.3,30.8,28.6,21.8,24.8,19.3,51,0,1015,8.75,120,0,-30.0346,-51.2177
2021-02-10,21.1,31,29.1,22.4,27.4,21.1,48,0.22,1015,9.26,100,20,-30.0346,-51.2177
2021-02-11,21.3,30.2,28.8,22.6,27.5,21.3,39,1.78,1014,7.72,110,0,-30.0346,-51.2177
2021-02-12,22.2,29.6,26,23.2,25.2,22.6,73,5.35,1014,5.66,90,75,-30.0346,-51.2177
2021-02-13,20.7,30.9,28.3,21.9,29.8,20.7,61,0,1011,5.14,100,20,-30.0346,-51.2177
2021-02-14,22.4,28.8,28.8,24.1,25.2,22.8,54,2.86,1007,8.23,290,40,-30.0346,-51.2177
2021-02-15,19.9,29.8,24.6,22.1,28.6,19.9,73,0,1008,4.12,290,0,-30.0346,-51.2177
2021-02-16,20.8,29.1,26.8,23.6,28.2,21.3,69,0,1006,8.75,270,75,-30.0346,-51.2177
2021-02-17,19.2,28,25.8,22.9,27.1,19.2,50,0,1007,8.23,280,75,-30.0346,-51.2177
2021-02-18,19.9,27.9,24.9,22.6,27.7,19.9,61,0,1008,7.2,290,40,-30.0346,-51.2177
2021-02-19,19.9,29.6,27.4,22.4,28.7,19.9,51,0,1011,5.66,270,75,-30.0346,-51.2177
2021-02-20,19.7,30.7,28.8,21.7,26.7,19.7,54,0,1015,6.69,170,40,-30.0346,-51.2177
2021-02-21,20.7,31,29.2,22.9,28,20.9,42,0,1016,8.23,110,20,-30.0346,-51.2177
2021-02-22,21.6,34.2,30.6,23.5,33.2,21.6,45,0,1012,5.66,110,0,-30.0346,-51.2177
2021-02-23,22.6,29,27.6,26.2,27.5,23.7,74,0.34,1011,5.14,150,75,-30.0346,-51.2177
2021-02-24,21.6,29,28,24,27.5,21.7,28,0,1015,6.17,160,0,-30.0346,-51.2177
2021-02-25,20.1,29.6,27.8,21.8,27.8,20.2,48,0,1015,7.72,110,75,-30.0346,-51.2177
2021-02-26,19.4,29.6,28,21.8,26.7,19.5,48,0,1015,8.23,120,40,-30.0346,-51.2177
2021-02-27,21.6,28.8,28,22.4,26.7,22,51,0,1019,11.32,100,75,-30.0346,-51.2177
2021-02-28,22.2,27.8,25.8,22.6,26,22.4,69,0,1018,10.8,100,90,-30.0346,-51.2177
2021-03-01,21.6,30.1,27.7,22.6,27.2,21.6,61,0,1014,8.23,90,75,-30.0346,-51.2177
2021-03-02,19,31.9,30.5,23.1,30.1,22.1,54,0,1012,6.69,120,40,-30.0346,-51.2177
2021-03-03,23.4,32,29,24.1,29.9,23.6,65,0.63,1014,5.66,170,75,-30.0346,-51.2177
2021-03-04,21.6,27.6,27.6,24.7,23.8,24.5,69,20.31,1009,4.12,130,40,-30.0346,-51.2177
2021-03-05,20.9,24.8,23.8,21.3,23.5,21.4,94,9.01,1006,6.17,290,90,-30.0346,-51.2177
2021-03-06,20,26.8,24.7,22.1,25.1,20.5,61,0,1011,5.14,210,75,-30.0346,-51.2177
2021-03-07,16.9,28.3,26.7,19.9,26.7,17.8,47,0,1013,5.66,120,75,-30.0346,-51.2177
2021-03-08,20.5,30.2,28,21.1,28,21,57,0,1012,5.66,180,40,-30.0346,-51.2177
2021-03-09,20.6,26.7,25,23.7,25.6,21.4,65,0,1013,6.69,180,75,-30.0346,-51.2177
2021-03-10,20,26.7,25.8,21.9,25.3,20,53,0,1012,5.66,160,75,-30.0346,-51.2177
2021-03-11,17.9,28.4,25.1,20.1,27.2,17.9,57,0,1013,18.52,330,75,-30.0346,-51.2177
2021-03-12,18.9,28.7,27.4,21.6,27.1,18.9,51,0,1014,5.14,100,40,-30.0346,-51.2177
2021-03-13,18.2,30.3,27.4,21.6,29.1,18.5,57,0,1014,4.63,110,20,-30.0346,-51.2177
2021-03-14,21,29.8,27.9,22.4,27.2,21,61,0,1015,7.2,160,40,-30.0346,-51.2177
2021-03-15,21.6,28.8,26.4,22.4,26.4,21.7,61,0,1015,7.2,120,75,-30.0346,-51.2177
2021-03-16,22.3,33.5,31.2,22.6,31.4,22.3,48,0,1010,5.66,100,20,-30.0346,-51.2177
2021-03-17,22.1,29.6,27.8,25.7,27.9,22.5,74,16.04,1007,7.72,280,75,-30.0346,-51.2177
2021-03-18,20.8,24.8,23.8,23.4,24,21.2,60,36.46,1015,4.12,230,75,-30.0346,-51.2177
2021-03-19,20.1,27,25.3,20.7,25.3,20.8,57,0,1017,7.72,100,75,-30.0346,-51.2177
2021-03-20,20.4,33.1,28.6,21.6,30.8,20.4,48,0,1015,6.17,100,0,-30.0346,-51.2177
2021-03-21,23.1,26.7,24,26.1,26.7,24.7,100,28.77,1015,5.14,300,75,-30.0346,-51.2177
2021-03-22,21.7,24.6,24.5,22.8,24,21.7,73,0,1018,4.63,150,90,-30.0346,-51.2177
2021-03-23,20.8,23.5,22.2,22.6,22.5,21.6,100,0,1015,4.63,140,90,-30.0346,-51.2177
2021-03-24,20.3,27.3,25.7,20.8,25.3,20.7,65,0,1018,6.17,110,75,-30.0346,-51.2177
2021-03-25,20.2,31.7,28.3,21.8,29.3,20.3,58,0.27,1015,7.2,40,0,-30.0346,-51.2177
2021-03-26,22.3,29,28.3,22.4,24.3,22.7,58,12.43,1012,4.12,320,75,-30.0346,-51.2177
2021-03-27,21.6,24.8,23.7,22.1,24.8,21.6,94,18.7,1013,5.14,280,75,-30.0346,-51.2177
2021-03-28,21.7,26.7,26,22.9,26.3,21.8,83,1.78,1011,6.69,280,75,-30.0346,-51.2177
2021-03-29,19.7,25,23.5,21.8,24.2,20.9,50,0,1013,7.72,290,75,-30.0346,-51.2177
2021-03-30,17.9,23.5,20.3,19.4,22.8,18.1,100,0,1013,6.17,300,90,-30.0346,-51.2177
2021-03-31,17,24.9,23.2,18,22.3,17.4,50,36.46,1015,7.72,160,40,-30.0346,-51.2177
2021-04-01,17.7,24.9,23.3,18.6,23.5,17.7,68,0,1016,6.17,130,40,-30.0346,-51.2177
2021-04-02,15.3,23.7,22.7,19.1,20.1,16.7,68,0,1020,6.69,130,75,-30.0346,-51.2177
